text;favorite_count;media;periode
The photographers spent more than two years recording the beauty of different seasons of the UNESCO World Heritage… https://t.co/vYq2GYl7HQ;56;XHNews;SeptOct2020
 'Beijing will welcome a round of human migration in a few days as workers from across China are returning to their posts amid the #CoronavirusOutbreak.\n\nFollow CGTN to see how people in Beijing work to prevent the spread of the virus at a community level. ;56;CGTNOfficial;JanFeb2020
Exclusive: Passengers rush to train station as #HongKong restricts cross border travel #coronavirus https://t.co/hNY81A64PE;56;CGTNOfficial;JanFeb2020
 'China beefs up novel coronavirus prevention with temperature screening at more railway stations ;56;XHNews;JanFeb2020
 'Thirty provincial-level regions reporting cases of novel coronavirus in China have activated first-level emergency response to contain the spread of the viral pneumonia ;56;XHNews;JanFeb2020
COVID-19 can cause severe multi-organ inflammation in adults https://t.co/D4bomwAgJD;56;XHNews;SeptOct2020
China further eases foreign access to domestic capital market https://t.co/Rz5GtRq7qD https://t.co/T68tMInvS9;56;XHNews;SeptOct2020
Back to work! Chinese resume work with caution, confidence amid epidemic #coronavirus https://t.co/C2vzoOMlvL https://t.co/VCZakdpF3N;56;XHNews;JanFeb2020
China has stepped up efforts to curb the spread of novel coronavirus pneumonia. To fully support the Hubei Province… https://t.co/HCO8F0jBjJ;56;XHNews;JanFeb2020
Trump is taking Remdesivir, a COVID-19 drug made by biopharmaceutical company Gilead Sciences, as a treatment, Whit… https://t.co/VlDzfxlr5S;56;XHNews;SeptOct2020
"China's pledge to cut CO2 emissions boosts global confidence in tackling #ClimateChange https://t.co/0nnXHI3qsw
""..… https://t.co/8zpz5ECxLb";56;XHNews;SeptOct2020
 'No neighborhood, village and property in Beijing allowed to deny entry to returnees who had their temperatures checked and have no fever, official says at press conference on #coronavirus\n\nmore: ;56;CGTNOfficial;JanFeb2020
Belgians send blessings for China amid the combat against #coronavirus outbreak. #StayStrongChina https://t.co/hnXyPj4OuE;56;XHNews;JanFeb2020
" ""Time to store food for winter!\n\nAs autumn comes, squirrels in Beiling Park in Shenyang, northeast #China's Liaoning Province are busy looking around for nuts, hoarding food in their burrow for the winter. ";56;CGTNOfficial;SeptOct2020
 'Chinese President #XiJinping has delivered a video speech to the people of Colombia at the invitation of Colombian President  as the third batch of Chinese COVID-19 vaccines arrived in Bogota on Saturday. ;56;CGTNOfficial;MarchApril2021
African Union expresses solidarity with China in its fight against novel #coronavirus https://t.co/WRXOHHtzid… https://t.co/2ZP5cvFNwH;56;XHNews;JanFeb2020
" 'China has stepped up efforts to curb the spread of novel coronavirus pneumonia. To fully support the Hubei Province, 16 municipalities and provinces around China are responsible for cities in Hubei, following a national ""pairing-up support for Hubei"" policy. #coronavirus ";56;XHNews;JanFeb2020
China marks quiet Lantern Festival in anti-virus fight https://t.co/RixRTaxCdb https://t.co/lzuwuuI9YQ;56;XHNews;JanFeb2020
 'Several antiviral drugs have been applied in clinical trials against the novel coronavirus disease (COVID-19), and some have shown fairly good clinical efficacy ;56;XHNews;JanFeb2020
" ""#China has about 285 million rural internet users, accounting for 30% of the country's total, said a recent report, adding that the internet is playing a greater role in the country's poverty reduction efforts ";56;CGTNOfficial;SeptOct2020
" '""Stand with our colleagues on the frontline!""\nGlobal experts, officials express appreciation and support for China\'s medical workers in battling novel #coronavirus #COVID19 #FightVirus  ";56;XHNews;JanFeb2020
" 'What are the ""four fights and two balances""? How do the measures help treat critically ill #coronavirus patients? Renowned Chinese epidemiologist Li Lanjuan explains: ";56;XHNews;JanFeb2020
" ""A medical team from Qilu Hospital has written a #Wuhan dialect guidebook for health workers who have come from across China to support the city's fight against #coronavirus.\n\nIt will help them to better communicate with patients, especially the elderly. ";56;CGTNOfficial;JanFeb2020
" ""The 11th Panchen Lama donates medical supplies worth about 143,145 U.S. dollars to help fight the novel #coronavirus in China's Tibet Autonomous Region ";56;XHNews;JanFeb2020
#BREAKING: Chinese President Xi Jinping holds a phone conversation with Malaysian Prime Minister Mahathir Mohamad,… https://t.co/zkS2D9rhB7;56;XHNews;JanFeb2020
Peter Daszak, member of the @WHO team in Wuhan, repeated there was no evidence to support conspiracy theories about… https://t.co/KjctOUwmrs;56;CGTNOfficial;MarchApril2021
 'The World Health Organization has sent a team of international experts to #China to help combat the #CoronavirusOutbreak, says  Director General of  ;56;CGTNOfficial;JanFeb2020
Live: A journey through China's high-speed rail network during the #NationalDayHoliday #HighSpeedRailTour https://t.co/CbhLv5Fa2f;56;CGTNOfficial;SeptOct2020
" ""As of Sunday, 2,618 new cases of novel #coronavirus have been reported in central #China's Hubei Province. The total numbers in Hubei are:\n\n- 29,631 confirmed cases\n- 871 deaths\n- 1,795 discharged from hospitals\n- 73,127 under medical observation\n\nmore: ";56;CGTNOfficial;JanFeb2020
Several antiviral drugs have been applied in clinical trials against the novel coronavirus disease (COVID-19), and… https://t.co/b1MVAHkeep;56;XHNews;JanFeb2020
" ""#BREAKING: Chinese President Xi Jinping holds a phone conversation with Malaysian Prime Minister Mahathir Mohamad, with both sides expressing confidence in China's victory in fighting the novel #coronavirus epidemic ";56;XHNews;JanFeb2020
" ""Mount Lushan, a UNESCO world heritage site in east China's Jiangxi, is temporarily closed in response to the novel coronavirus outbreak ";56;XHNews;JanFeb2020
 'BREAKING: U.S. President Donald Trump walks out of Walter Reed Medical Center on his way to the White House following days of coronavirus-related treatment. ;56;CGTNOfficial;SeptOct2020
" 'Experts urge public not to enter Tibet amid #coronavirus outbreak. ""Even regular cases of flu here take more time to recover because of the high altitude, cold and low oxygen"": doctor ";56;XHNews;JanFeb2020
Opinion: With creativity, China collapse theory would collapse again #CGTNFirstVoice  https://t.co/9moFFa2d3L;56;CGTNOfficial;JanFeb2020
"Headlines Watch:
One year on, artist Yang Qian in Wuhan is channeling her memories into artwork to preserve the mem… https://t.co/C12VFgANRO";55;XHNews;MarchApril2021
" ""What's it like to be under quarantine in Wuhan with your valentine? CGTN's Xu Xinchen shares the experience of two couples in Wuhan.\n#coronavirus \n";55;CGTNOfficial;JanFeb2020
"#DailyChinaBriefing on Feb. 8:
1. Recovery rises as China steps up anti-virus fight https://t.co/d7Q6ccdjhP
2. Chin… https://t.co/6KUuIOuGtf";55;XHNews;JanFeb2020
China able to produce 5 billion doses of #COVID19 vaccine annually by 2022 https://t.co/RfIIDxJvx6;55;CGTNOfficial;MarchApril2021
"""People have the impression that Xinjiang people can only dance Xinjiang dance, but actually we can master differen… https://t.co/gKbBQFfjgJ";55;XHNews;SeptOct2020
Expert on possibility of mother-to-child #coronavirus transmission https://t.co/3qvQGRUQmI;55;CGTNOfficial;JanFeb2020
China on Friday delivered more COVID-19 preventative materials to Zambia. Li Jie, Chinese Ambassador to Zambia said… https://t.co/YJNfobo1fH;55;XHNews;SeptOct2020
Great Wall Motors (GWM), China's largest sport utility vehicle (SUV) and pickup manufacturer, saw vehicle sales ris… https://t.co/FVY8vdkqax;55;XHNews;SeptOct2020
China, Vietnam vow to promote ties, jointly advance Lancang-Mekong cooperation https://t.co/C2RCk60Jdd https://t.co/cOBVSWIj3f;55;XHNews;JanFeb2020
 'To defeat the novel coronavirus, countries must work together in the true spirit of a community with a shared future. ;55;XHNews;JanFeb2020
Wash your hands, stay away from sick people and other important things to protect yourself from the #coronavirus. https://t.co/lqH4sr3PnF;55;CGTNOfficial;JanFeb2020
 'Chinese Premier Li Keqiang stresses speeding up vaccine, medicine development against pneumonia caused by novel coronavirus ;55;XHNews;JanFeb2020
Check out these stunning tri-color lakes in Tibet Autonomous Region, SW China.  They are black, white, and yellow,… https://t.co/hNOdIS0D3j;55;XHNews;SeptOct2020
 'Newly-built Huoshenshan Hospital in Wuhan has a set of strict procedures on how to deal with #coronavirus infected patients  ;55;XHNews;JanFeb2020
Daily number of China's newly recovered coronavirus patients continues to outnumber that of new infections… https://t.co/H26a9vALS6;55;XHNews;JanFeb2020
 'Update: China reports 2,009 new confirmed cases of #coronavirus infection, 142 new deaths and 1,323 people are discharged from hospital after recovery on Saturday ;55;XHNews;JanFeb2020
#BREAKING: China's economy will grow by 1.9 percent in 2020, 0.9 percentage point above the June forecast, accordin… https://t.co/n7DuogQB4I;55;XHNews;SeptOct2020
 'Chinese Premier Li Keqiang calls for speeding up construction of a makeshift hospital for treating patients infected with the novel coronavirus in his inspection to Wuhan ;55;XHNews;JanFeb2020
 'Screening measures have been stepped up at multiple international airports to prevent spread of the novel #coronavirus ;55;XHNews;JanFeb2020
"Pakistani PM tests positive for #COVID19. 
""...obviously he was infected before being vaccinated because the COVID-… https://t.co/1HQmJiYpp5";55;XHNews;MarchApril2021
 '😷How can I tell if I have influenza or infection with novel coronavirus? \n\nDr. Zhi Xiuyi, director of Lung Cancer Diagnosis and Treatment Center at the Beijing-based Capital Medical University, answers this question. ;55;CGTNOfficial;JanFeb2020
" ""Latest on novel coronavirus infection in China's Hubei: ";55;XHNews;JanFeb2020
Chinese Premier Li Keqiang calls for speeding up construction of a makeshift hospital for treating patients infecte… https://t.co/FrrnjERWRn;55;XHNews;JanFeb2020
 'A statement by Chen Quanjiao, a researcher at #Wuhan Institute of Virology, CAS, was issued on the official website of the institute on Monday, denouncing a social media post written in her name which reported false information about another staff at the institute. ;55;CGTNOfficial;JanFeb2020
" ""Some large-sized buses in Changsha, capital of central China's Hunan Province, have LED panels installed on their rear screens to show traffic light status in real-time to the drivers behind, which could be helpful in reducing accidents. ";55;CGTNOfficial;SeptOct2020
Update: China reports 2,009 new confirmed cases of #coronavirus infection, 142 new deaths and 1,323 people are disc… https://t.co/yhP6Pt5FTY;55;XHNews;JanFeb2020
A crescent moon-like spring in China's Gansu has existed for thousands of years and has never dried up.… https://t.co/T6ha0TUggB;55;XHNews;JanFeb2020
 'China is at a crucial time to prevent and control the novel coronavirus outbreak, a senior health official said Sunday ;55;XHNews;JanFeb2020
" ""Daily number of China's newly recovered coronavirus patients continues to outnumber that of new infections ";55;XHNews;JanFeb2020
#China urges all parties to respect @WHO report on COVID-19 origins https://t.co/tp2Ai1UtlI;55;CGTNOfficial;MarchApril2021
 'Various U.S.-based groups got together to send 2 million masks to China, along with millions of dollars worth of other medical supplies.\n\n;55;CGTNOfficial;JanFeb2020
" ""What can we learn from several countries' reactions to the #CoronavirusOutbreak?\n\nPresident of The Schiller Institute Helga Zepp-LaRouche shares her insights. #CGTNFirstVoice ";55;CGTNOfficial;JanFeb2020
" ""#BREAKING #China's #Tianwen 1 #Mars probe completes orbital maneuvering in deep space to head for Mars Friday night, according to the China National Space Administration. The probe was launched on July 23 at the Wenchang Space Launch Center in China’s Hainan province. ";55;CGTNOfficial;SeptOct2020
" 'The Palace Museum in #Beijing to close from Saturday, the first day of Chinese New Year until further notice to ""prevent cross-infection of the novel coronavirus"", all pre-booked tickets will be fully refunded, said the museum on its official Weibo account Thursday night ";55;CGTNOfficial;JanFeb2020
 'The total number of newly confirmed cases of the novel #coronavirus has gradually decreased across China, showing a positive signal that the epidemic situation has improved ;55;XHNews;JanFeb2020
" "". supported #China's decision to #vaccinate high-risk people against coronavirus in July this year while clinical trials were still under way, a Chinese health official said on Friday. ";55;CGTNOfficial;SeptOct2020
Beijing opposes any official exchanges between Taiwan and nations with diplomatic ties with China https://t.co/RDe3dnCw8q;55;CGTNOfficial;JanFeb2020
" ""China's top economic planner pledged to invest about 32.92 million U.S. dollars from the central budget to shore up the battle against the novel coronavirus ";55;XHNews;JanFeb2020
China's top economic planner pledged to invest about 32.92 million U.S. dollars from the central budget to shore up… https://t.co/bKbmU6Aa5r;55;XHNews;JanFeb2020
" ""A new bullet train linking Urumqi, capital of Xinjiang Uygur Autonomous Region, with the ancient city of Xi'an made its debut on Sunday, ending the history of no direct bullet train service between the two major NW Chinese cities, according to officials ";55;CGTNOfficial;SeptOct2020
" ""#CoronavirusOutbreak An 80-year-old man, who had lived in Wuhan for two months, died in Cangzhou, north China's Hebei Province, on Thursday. This is the first death outside #Wuhan.\n\nThe total deaths: 18 ";55;CGTNOfficial;JanFeb2020
